name,hostelid,city,date,reviewid,reviewtext,value,security,location,facilities,staff,atmosphere,cleanliness
St Christopher's Greenwich,501,London,2018-09-15 00:00:00,review11814314,"The floors are a little squeaky and that's the ONLY drawback to this place! Cheap food (with an added discount!) The staff is incredible (especially Mya!) and they have events on every night of the week so this is definitely the place to be in Greenwich!
",10,10,10,10,10,10,10
St Christopher's Greenwich,501,London,2018-09-02 00:00:00,review11791437,chill out room could be better;),8,6,10,8,10,10,8
St Christopher's Greenwich,501,London,2018-08-22 00:00:00,review11720124,"The staff was very friendly and helpful, bathrooms and rooms were very clean and I had an awesome time in the bar! ",10,10,10,10,10,10,10
St Christopher's Greenwich,501,London,2018-08-21 00:00:00,review11717519,"I really enjoyed my stay in Greenwich a very nice place to stay. The hostel was very clean, bathrooms maintained and the staff were very helpful especially Kinga and Sophie in reception, helped making checking in a breeze.",10,10,8,6,10,10,10
St Christopher's Greenwich,501,London,2018-08-11 00:00:00,review11680293," The music from the ""pub"" was blasting until 2:30am. The facilities were gross! There were 2 toilets and 2 showers for about 30 beds. I was there 3 days and the toilets smelled like urine the whole time. At one point one stall had no toilet paper. When I came back someone did put a roll in but left if on top of the  feminine napkin trash cans it never made it into the toilet paper holder. Upon arrival they gave me an already occupied bed. I've travelled all over Europe this is the grossest one. ",2,8,8,2,4,2,2
St Christopher's Greenwich,501,London,2018-08-11 00:00:00,review11668270,"Website had told us 8 left in an 8 specific 8 bed dorm so we booked all 8 (for seven of us). We arrive and they tell us we are split (4 & 4). I ask for a refund for 1 and fair enough, they said no. However, as we return from our nightout, our booked bed in one of the rooms had been taken. Due to there now being someone booked in our bed, the next morning I asked for a refund and they declined, even though they had booked someone in the bed. They knew we had seven and knew that bed was free. 👎🏻",4,6,6,2,2,6,6
St Christopher's Greenwich,501,London,2018-08-10 00:00:00,review11710710,"A group of 5 of us got a room for under £30/night each with a bar downstairs, a lovely cafe across the road and close to train and tube station. What's not to like?",10,8,10,10,8,8,6
St Christopher's Greenwich,501,London,2018-08-06 00:00:00,review11647120,Ungodly hot in the room at night. Bar was nice and short walk to nice little area and right beside the train station so pretty good access. The bar was ok.,8,8,8,6,10,4,6
St Christopher's Greenwich,501,London,2018-07-27 00:00:00,review11604531,"Very dirty, staff are un friendly, far away from London and feral area!",4,2,2,2,2,2,4
St Christopher's Greenwich,501,London,2018-07-25 00:00:00,review11605284,"This place was great and the area is also pretty cool. The only problem is that it is far from the city and you need to take a few different lines to get to the city centre. Breakfast was decent, atmosphere at night is fun but it is too bad they close early on weekdays. The staff is great and helpful and I would def return. The only negative is that there is no aircon in the Hostel rooms and it is quite hot at night. In the bar and chill out room there is aircon.",10,10,6,10,10,8,8
St Christopher's Greenwich,501,London,2018-07-13 00:00:00,review11545926,"Absolutely loved this hostel! Had the best time and met so many people, definitely coming back! The stuff were super friendly and welcoming. Saturday night the bar offered free drinks for everyone staying at the hostel, the atmosphere at this hostel was amazing. The only downside to this hostel is the kitchen facilities, which was very basic consisting of a microwave and kettle. It also smelt a little funny downstairs in the chill out room. Overall definitely coming back! ",10,10,8,6,10,10,10
St Christopher's Greenwich,501,London,2018-07-11 00:00:00,review11560132,"Ridiculously, unbearably hot.  I had to leave because it was impossible to sleep.",10,10,10,2,8,8,8
St Christopher's Greenwich,501,London,2018-07-11 00:00:00,review11547729,"A little out of the way and rooms need another fan but otherwise great. Good atmosphere at the bar below, small kitchen area downstairs. Friendly staff! ",10,10,8,8,10,8,8
St Christopher's Greenwich,501,London,2018-07-10 00:00:00,review11540210,"Location is slightly far, but okay if you wanna go to GMT location for sightseeing. Security is okay. Staffs are mostly indifferent, but the German girl (the blonde one) was trying to be more helpful and I appreciate that. The common room is a small airless and windowless room in the basement which is hardly comfy. Windows opened you can feel the vibration and sound of the vehicles passing which makes you wonder whats the difference between you and the hobo out there. Weekends are terribly loud.",8,10,6,2,6,2,10
St Christopher's Greenwich,501,London,2018-07-09 00:00:00,review11567648,"Everyone was super nice, chill staff, but location is far from downtown London and involves significant changeovers - from tube to light rail and lots of walking in between. I had a morning flight and public transit didn't start early enough to get me there on time, so I had to check out before midnight to get to the airport, and didn't get my money back for that night (spent fitfully in the airport). It is what it is, but the description about ease of transport was VERY misleading. ",6,8,2,8,6,8,8
St Christopher's Greenwich,501,London,2018-07-05 00:00:00,review11518179,"We visited during one of the hottest times of the summer, however the room was inhumanely hot and I didn't sleep the whole time I was there (which kind of diffeats the purpose of staying at a hostel). Half of the time the toilets wouldn't flush. The first time I showered the water was cold and it kept going in and out. There would be water with no water pressure then no water at all. The second time I took a shower, the water heater was broken so the water was cold. The hostel was fun though.",4,8,6,2,8,8,4
St Christopher's Greenwich,501,London,2018-06-29 00:00:00,review11503046,"Great hostel! St Christopher's Greenwich was a really fun hostel to stay at and we met some really cool people. It was a really hot in London and was a little hot in the rooms at night, but I'm sure with the normal weather it would be totally fine. The staff was helpful and very friendly. Maya was awesome! She helped us out a lot with recommendations and how to get around to places. Get an oyster card to use the tube nearby. Overall, SC Greenwich was a great place to stay!",8,8,8,8,10,10,8
St Christopher's Greenwich,501,London,2018-06-29 00:00:00,review11487776,"Great hostel. Great staff and good value for money, but air conditioning must be installed in all rooms for future recommendation. ",10,10,8,6,10,8,10
St Christopher's Greenwich,501,London,2018-06-23 00:00:00,review11480694,Right by the DLR line and offers breakfast.  The privacy curtains are great.  The bar can be a bit loud but the staff are great and the facilities are regularly cleaned.,10,10,10,10,8,10,8
St Christopher's Greenwich,501,London,2018-06-22 00:00:00,review11573534,"Great hostel with minimum complaints. My only issues are that 1) you can book an all female/male room, but all bathrooms are gender neutral - so guaranteed you will sit/step in urine at some point 2) there's only one washing machine (but it is free) 3) it becomes a club on weekends, so it is extremely loud in the rooms when you're trying to sleep. 
The staff are great though, and it's right next to the train station so you get the convenience of central London without the noise nor the cost.",10,10,10,6,10,10,6
London Waterloo Hostel,39493,London,2018-09-14 00:00:00,review11812265,"Hostel was in a good location, cleaned daily. What I didnt like was triple bed (it was a nighmare to climb that uncomfortable ladder at night)!, and absence of lockers in the rooms. Breakfast was a nice extra. Showers were okay and clean, but maybe there could be more bathroom facilities on the floor (long waiting time sometimes). ",6,8,8,8,8,6,10
London Waterloo Hostel,39493,London,2018-09-13 00:00:00,review11810156,The most horrible hostel I ever stayed... An outfit got stolen from my bed during the day time. Asked the front desk and he was just careless. Bathrooms so grossed. Beds uncomfortable. Good luck if u decided to stay here!,2,2,2,2,2,2,2
London Waterloo Hostel,39493,London,2018-09-07 00:00:00,review11822167,"Compared to other hostels I've stayed at in Europe, this one was pretty mediocre in terms of facilities. Amazing location and decent price made up for that though. Bed was clean and already made. It was a triple bunk bed which made me feel a little claustrophobic... Free toast and jam/butter was nice in the morning. The people working the front desk were friendly. Bathrooms were a little dingy. No lockers in room, just downstairs. Overall, I would stay here again for the location and the cost. ",8,6,10,6,8,6,6
London Waterloo Hostel,39493,London,2018-09-03 00:00:00,review11775797,"Exactly what was expected. Price was great for those just looking for a convenient locations and a bed to sleep in. Breakfast was toast and cereal, towels provided on the front desk, bathrooms cleaned and maintained frequently. What more could you ask for?",10,8,10,10,10,8,8
London Waterloo Hostel,39493,London,2018-08-25 00:00:00,review11769014,Very nice stay with this hostel. Good facilities and good food. Perfect location.,10,10,10,10,10,10,10
London Waterloo Hostel,39493,London,2018-08-14 00:00:00,review11698519,"This hostel was decent. They do have free breakfast, but don't expect much (Toast and Cereal). Also beware that in the large rooms, the beds are triple-deckers, so you might get stuck on the top of that. Each bed has two plugs and two USBs. Also, the hostel is in a great location, and is very clean. ",8,8,10,6,10,6,8
London Waterloo Hostel,39493,London,2018-08-11 00:00:00,review11683959,"Not a bad hostel, staff are friendly people are friendly. Beds where comfy",8,10,6,6,8,8,8
London Waterloo Hostel,39493,London,2018-08-09 00:00:00,review11696334,"The beds were comfortable - lights and outlets are provided by each bed. Breakfast was an average hostel breakfast with bread/spreads, coffee, and cereal/milk.

There were only two toilets/showers on our floor. With our room that could hold 15 people plus the other rooms on the floor, this was not enough. The showers could be cleaner but were tolerable.

The staff was very hit/miss. The man who checked us in was not friendly or helpful and gave us a bad impression of the hostel. ",6,10,6,10,6,6,6
London Waterloo Hostel,39493,London,2018-08-06 00:00:00,review11711399,"Fantastic Hostel. Great location, great staff, good kitchen. I can't think of any negatives about this stay. In fact, I ended up staying an extra three days for the convenience. Solid Wi-Fi, outlets bedside and a few good things for breakfast.",8,8,10,8,10,8,8
London Waterloo Hostel,39493,London,2018-07-27 00:00:00,review11613054,At first the stay was horrible because London was just too hot and the room only had a window blowing in more hot air! Then someone started smoking in the room! I'm glad I spoke to Marris or Morris at reception he was super helpful with helping us investigate the smoke smell and moved us immediately to a new room. I understand London in general has never received such hot weather so it's understandable their was no A/C in the room. Would book again maybe on less hot days. ,8,10,10,8,10,8,8
London Waterloo Hostel,39493,London,2018-07-16 00:00:00,review11601227,"Staff at the hostel were friendly & welcoming. The kitchen was equipped with a double hob, kettle, fridges & freezers. The bed was comfortable though it was not possible to sit upright on it as I was in a 3 bunk dorm. Free towels were provided at reception & the showers/toilets were enough to accommodate the number of guests on each level. Cleaning was daily.
Good location for central London, near to Lambeth North tube station.
I would stay here again.",10,8,10,8,10,8,10
London Waterloo Hostel,39493,London,2018-07-14 00:00:00,review11745424,"You get what you pay for. The staff was okay, there was not much of a social atmosphere. My floor had at least 5 rooms and only 2 showers and one toilet...not sure how busy it can get, but I could imagine that this could cause dissatisfaction. The location is pretty busy with a community house at the end of the street, that had a party hence it was pretty loud at night.",8,8,6,6,6,6,6
London Waterloo Hostel,39493,London,2018-07-06 00:00:00,review11550821,"Good hostel, not the most comfortable (rooms are very hot during summer, you may have to queue for the bathroom, ...) but has everything you need from a hostel. Would stay again. If you are looking for extra comfort this may not be your best option",10,8,8,6,8,6,6
London Waterloo Hostel,39493,London,2018-07-05 00:00:00,review11650312,"Muy cerca de London eye, el desayuno es rico y el staff amable.",8,8,10,10,10,10,10
London Waterloo Hostel,39493,London,2018-07-04 00:00:00,review11722393,Rooms hot. Filthy bathrooms. One toilet between 5 rooms which was broken and the sink didn't drain. Worst hostel I've stayed in in 4 months. Stay away! Would not go back!!,4,4,6,2,6,8,2
London Waterloo Hostel,39493,London,2018-07-04 00:00:00,review11506107,"Excellent location wirh excellent staff! I was travelling with an injury and staff went above and beyond to assist me. Excellent location and facilities cover all the basic needs. Yes the property is not super shiny modern, but it is good value and clean with excellent staff. I thoroughly enjoyed my stay and will be back. THANK YOU! ",10,10,10,10,10,10,10
London Waterloo Hostel,39493,London,2018-06-30 00:00:00,review11487128,The staff is amazing. Very kind and helpfull. The atmosfere is really friendly. The stairs re really dirty. Beds re full of dust and the floors were dirty too. Windows should be cleaned too. You should pay more attention to the cleaning in general. Also the light in my bed is broken. I turned it on and i thought it would explode. Once again i would like to thank the reception for being so kind.,6,10,10,6,10,10,4
London Waterloo Hostel,39493,London,2018-06-28 00:00:00,review11559031,"Nice place to stay at. The rooms are quite big but the bunk beds are not that spacious, although, they do have a lamp, 2 charging ports and 2 outlets. The toilets and showers are cleaned regularly and are better than most hostels. Has a nice area downstairs for watching TV and eating food. They also have a pretty great luggage storage policy that saved me a lot of hassle and the staff are extremely helpful. The locations is not the best, but you can easily take a bus to the city center.",10,10,8,10,10,10,10
London Waterloo Hostel,39493,London,2018-06-27 00:00:00,review11502554,"Overall good experience, good location close to Westminster and the rooms are okay ",8,8,8,6,8,8,8
London Waterloo Hostel,39493,London,2018-06-26 00:00:00,review11508401,It was very nice because it's near from center.very well.thank you,8,8,10,8,8,8,6
London Waterloo Hostel,39493,London,2018-06-25 00:00:00,review11501694,"This hostel is exactly what I want from a hostel. It was cheap, had a great location, but be warned it is a true hostel in that it is not a soft cushy environment. It is meant for travelers on the cheap and is a little rough around the edges, but for a college student with a tight budget, it was perfect.",8,8,10,6,6,6,6
London Waterloo Hostel,39493,London,2018-06-25 00:00:00,review11476233,"While the location was great, I would not advise staying here if you want to meet others traveling. Great value for your money but a weird vibe.",8,6,8,4,8,4,8
London Waterloo Hostel,39493,London,2018-06-23 00:00:00,review11485085,"The location is great if you want to stay close to the london eye/big ben area, however, I did find it the surrounding neighborhood kind of sketchy. I definitely felt worried about walking alone at night. The beds are a bit uncomfortable and cleanliness could be better. I don't think I would stay here again to be honest.",6,6,6,6,6,6,6
London Waterloo Hostel,39493,London,2018-06-22 00:00:00,review11461932,"Friendly staff however shower, restrooms, and kitchen were dirty. Shower had accumulated water on tile floor when stepped out and was very, very small. I believe there was only one shower for everyone  Towels were old (thread coming off the ends). Kitchen smelled as well as the rooms. Beds were too small between bunks. I'm 5""7 and could not sit on the bed without being huntched over. Poor experience, I'm not picky however do not stay here. ",2,6,6,2,8,4,2
Safestay London Kensington Holland Park,93920,London,2018-09-14 00:00:00,review11820031,"Very nice, spacious hostel in the beautiful Kensington area.",8,8,10,8,8,8,10
Safestay London Kensington Holland Park,93920,London,2018-09-13 00:00:00,review11804918,"Tiny rooms, really noisy. Every door slams, people outside talking/yelling all night and morning. Not enough showers. Average staff, overpriced breakfast. Not able to get a good sleep, a good showers or a good breakfast. Would not recommend.",2,6,8,4,4,4,6
Safestay London Kensington Holland Park,93920,London,2018-08-26 00:00:00,review11790139,"Really nice hostel, good location. Not a lot in the way of facilities, check in staff were rude but process was quick. Not a lot of atmosphere but good for a quiet stay.",10,10,10,6,4,6,10
Safestay London Kensington Holland Park,93920,London,2018-08-25 00:00:00,review11774405,"The electricity was off all night on our first night, we were told there was problem in the area, but other parts of the hostel had electricity. 

The shower leaked water onto the floor causing water to pool.

Despite the above, the staff were attentive and the location superb. ",6,10,10,4,10,10,10
Safestay London Kensington Holland Park,93920,London,2018-08-20 00:00:00,review11723771,"Overall nice hostel. The curtains around the beds were great for privacy.
A fridge for guest use would be a good addition, even without a kitchen for self catering. Also, a strict lights out quiet time policy would be good as we had several nights when guests came in well after midnight and turned on the dorm lights and woke us up.
Overall we had a great stay and I would recommend this hostel.",10,8,10,8,10,8,10
Safestay London Kensington Holland Park,93920,London,2018-08-20 00:00:00,review11710898,"Absolutely thrilled with our stay. Staff so helpful and accommodating.  Totally excellent experience. Thank you.
",10,10,10,10,10,10,8
Safestay London Kensington Holland Park,93920,London,2018-08-18 00:00:00,review11707801,Stayed in a 9 bed dorm ..room was kind of stuffy .very small space to put in 9 beds ..and the washbasin was clogged .. we were to stay for only one day so it was okay but would not recommend for long,6,8,8,8,8,8,8
Safestay London Kensington Holland Park,93920,London,2018-08-11 00:00:00,review11703210,"Having never stayed in a hostel before, my expectations were low. I was please try surprised by the location and the room we stayed in. However, I had to switch beds because of bug bites on my legs, the staff was accommodating and understanding. I stayed in an all girls room and I felt very safe being there. The bathroom was clean to an extent but I had to ask a few times for the toilet paper rolls to be replaced before it was actually done. Overall I was happy with my stay.",8,8,8,8,6,8,6
Safestay London Kensington Holland Park,93920,London,2018-08-11 00:00:00,review11689175,"The walk back at night was the creepiest walk ever. There are a lot of older middle aged people, no atmosphere. The staff was noisy at nights after their shifts ended but they quieted down after one of the people in my room complained at 1 am. One of the staff ripped me off the first day, charging me 5 pounds for a water bottle. I stayed in a 10 person dorm. For a 10 person dorm, it was clean and bed was comfy. Wifi sucked and location was very far and bad. ",10,8,4,8,6,4,8
Safestay London Kensington Holland Park,93920,London,2018-08-04 00:00:00,review11654268,Impossible to get a good night's sleep on a squeeky 3 story bunk of a 15 person dorm. One bathroom for 15 people?! The rooms smelled weird. The courtyard is nice but there's always tons of noisy children ruining it. For this price there are definitely better hostel options.,4,6,6,4,8,4,4
Safestay London Kensington Holland Park,93920,London,2018-07-28 00:00:00,review11639922,"This hostel is located in Holland Park -- a great part of west London, but as a young woman I did not always feel comfortable walking through the park in the evenings alone to get back to the room. The staff was kind but not always knowledgeable or helpful. I was surprised by the number of older individuals staying at this ""youth"" hostel, and that added an element of discomfort to the mixed-gender rooms. The bathrooms are clean, but I will stay elsewhere if I return to London.",8,8,6,6,6,6,8
Safestay London Kensington Holland Park,93920,London,2018-07-28 00:00:00,review11626997,"We stayed in a very comfortable private,ensuite room. A kettle was provided which was great. The continental buffet breakfast was basic, but good value. Our only real complaint is that fellow guests socialized throughout the night in the courtyard, directly outside our room, even until 5am. ",10,10,10,10,6,8,10
Safestay London Kensington Holland Park,93920,London,2018-07-27 00:00:00,review11667110,amazing location-loved being in the peaceful park yet close to the city centre,10,10,10,10,10,8,10
Safestay London Kensington Holland Park,93920,London,2018-07-22 00:00:00,review11619850,Nice place. I have stayed here quite a few times. The curtains around bunks are a very nice touch!,10,10,10,8,10,8,10
Safestay London Kensington Holland Park,93920,London,2018-07-20 00:00:00,review11580925,"I stayed in the 15 bed dorm. Overall happy with the accommodation. Great location, and the bunks had curtains for privacy. There is also a large social area which was nice so if you were staying there for a few days there was somewhere to hang out other than just in your bunk. However there was only 1 bathroom in the dorm which included both the shower and toilet for a 15 bed room which was the only thing I was not happy with. ",8,8,10,8,10,8,8
Safestay London Kensington Holland Park,93920,London,2018-07-19 00:00:00,review11588056,Situated right next to an opera house. Beautiful music until late at night but some may not enjoy this as much as I did!,8,8,6,8,10,8,8
Safestay London Kensington Holland Park,93920,London,2018-07-18 00:00:00,review11561417,"No drinking water!!! Either pay stupid money for a vending machine or try to fit your bottle under a bathroom tap. Appalling....

(They try to charge stupid amounts extra for everything.)

Staff very slow and not especially helpful.

Cheap and comfortable enough place to crash.",6,8,6,4,4,2,4
Safestay London Kensington Holland Park,93920,London,2018-07-16 00:00:00,review11571362,"Facilities and hostel were great - Atmosphere was very bad. The whole stay there was several influxes of young, loud, annoying children. The staff in the restaurant, not accomodating. ",4,10,10,8,4,2,8
Safestay London Kensington Holland Park,93920,London,2018-07-16 00:00:00,review11553732,One of the best hostels I have ever stayed at. It was newly refurbished and clean. The only downside is that the light attached to each bed is very strong and  penetrates to other beds. ,10,8,4,8,10,10,10
Safestay London Kensington Holland Park,93920,London,2018-07-15 00:00:00,review11548643,"Beautiful location - inside a huge park, a gated compound close to the underground entrance. The park is very peaceful, lots of activities going on inside. The staff are very friendly. 

My partner and I booked together but got placed in separate rooms which was frustrating. The rooms are very small, lots of beds crammed together (three bunks high). I appreciate the curtains around each bunk for sure. The rooms were very loud, very difficult to sleep. You can hear rooms around you making noise",4,8,10,8,10,6,8
Safestay London Kensington Holland Park,93920,London,2018-07-14 00:00:00,review11548408,"Loved staying here! It was in a nice location, the staff was very helpful and the security was great! I would definitely stay here again. ",8,10,10,10,10,10,10
Safestay London Kensington Holland Park,93920,London,2018-07-14 00:00:00,review11544001,"By far one of the best hostels I've stayed in for a long time. Great hidden place, lovely garden area and a very comfortable bed to sleep on too.",10,10,8,10,8,10,8
Safestay London Kensington Holland Park,93920,London,2018-07-12 00:00:00,review11533637,"Generally is good ,but the room of 4 beds too bad because the space is very small.l can not sleep because of snoring and fart (bad smell)to some customers",8,8,10,8,8,8,4
Safestay London Kensington Holland Park,93920,London,2018-07-02 00:00:00,review11570467,Beautiful hostel and gardens in holland park but at night as a solo female traveller it's a bit unnerving walking via the lane way back to the hostel. The 9 bed dorm was very cramped with little room for storage. The lack of kitchen is also an issue too. ,6,6,6,6,8,8,8
Safestay London Kensington Holland Park,93920,London,2018-06-30 00:00:00,review11487225,The best hostel I've ever stayed at.,10,10,10,10,10,10,10
Safestay London Kensington Holland Park,93920,London,2018-06-29 00:00:00,review11518826,"Good value for money, but very little showers and toilets for a whole hallway! Great location close to Holland Park!",10,8,10,6,10,8,8
Safestay London Kensington Holland Park,93920,London,2018-06-29 00:00:00,review11491784,"We had a great stay! Location is beautiful. Bedrooms were quiet, clean and had useful things such as personal bed curtains, outlet, reading light, security locker. There is a £2 daily bike hire right next to it. Would like to see some lounging chairs to spend more time outside. Breakfast closed too early for me as well (I think 11am would be better). Seemed quite secure but a guest reported their bag was stolen from the main luggage storage and the staff didn't seem to be helpful to them.",10,8,10,10,8,8,10
Safestay London Kensington Holland Park,93920,London,2018-06-27 00:00:00,review11476689,"It was a great hostel, we had a family room as we had our 3 &5 yr olds with us. We were lucky to have the top room with a roof terrace so the boys had a private space out of the room. The grounds are beautiful and the local park was great. 

We did however have to called reception at 23:40 as the lower rooms were really loud & stamping around. The staff responded neutrally & swiftly. 

We did also unfortunately have neighbouring guests who liked to just let their & the shared bathroom door.",10,8,10,10,10,6,10
Safestay London Kensington Holland Park,93920,London,2018-06-27 00:00:00,review11476303,"Very nice. Beds had individual curtains. Showers and toliets were clean. If the toliet is separated from shower would be alot better, as I stayed in 10 bed ensuite.",8,8,8,10,10,8,10
Safestay London Kensington Holland Park,93920,London,2018-06-24 00:00:00,review11487353,"Good hostel I would definitely stay in again. Downsides were someone was in my bed assigned to me and so I had to go back to the front desk to get a new bed, and it was very difficult to find at night. I had to take the side entrance because the park was closed, and the sign at the side entrance was for Youth Hostel not Safestay. This needs to be updated. Also the directions given to the hostel could be more clear. Just makes for unneeded frustration late at night when you just want to get sleep",10,8,8,8,10,8,8
Safestay London Kensington Holland Park,93920,London,2018-06-24 00:00:00,review11465744,"Really nice place where to pass a couple of night if u just have a bed, lot more whit a private!",10,10,10,10,10,10,10
Safestay London Kensington Holland Park,93920,London,2018-06-23 00:00:00,review11462575,"Safe stay is in a wonderful location, Holland Park is gorgeous and the area is quite nice, good food to be found. 

My stay was quite lack luster however. Upon arrival I was told that the key card system was not working and I would have to be let in to my room when I would return from outings or having to go to the bathroom. Very inconvenient.

The showers water pressure was non existent, and I kept having to turn it on over and over again. Nice place but I probably won't stay there again.",4,6,10,4,8,6,10
Safestay London Kensington Holland Park,93920,London,2018-06-23 00:00:00,review11460117,"One of the nicer hostels I've stayed in, put myself out there and made some great memories! I loved the atmosphere and it's in a great location surrounded by Holland Park and 10/15 easy walk from South Kensington Underground Station. Clean comfy beds with curtains all around and bathrooms were cleaned regularly - no complains from me :-) ",8,10,10,10,10,10,10
Safestay London Kensington Holland Park,93920,London,2018-06-22 00:00:00,review11553439,Nice place,8,10,8,10,10,8,10
Safestay London Kensington Holland Park,93920,London,2018-06-22 00:00:00,review11509422,"Security is the issue, someone lost her laptop in the storage room,  otherwise everything is good. Saw strange people hanging out in the hostel.",8,4,8,8,6,8,8
Smart Russell Square Hostel,29412,London,2018-09-08 00:00:00,review11802714,"One of the most hilariously terrible hostels I've ever stayed at. I wasn't even mad, I just found it surreal. Cramped, humid and filthy. Three-layered bunk beds made of metal that are arguably dangerous to climb up if you're on the top. Squeezed together in 18 bed rooms. Photos are misleading to say the least. Seems to be a lot of a homeless practically living in these beds as well. ",2,6,4,2,4,2,2
Smart Russell Square Hostel,29412,London,2018-09-07 00:00:00,review11782004,It's ok apart from noise from shower pipes and not very sound proof walls and floors . Apart from that good location friendly staff and clean sheets .,6,8,8,6,8,8,8
Smart Russell Square Hostel,29412,London,2018-09-02 00:00:00,review11763964,"It was a great place to stay for one night and just have a quite evening. Great location, just down from russel square park, but wouldn't stay for more than one or two nights if you're looking for a social atmosphere. Brand new bathroom in my six bed room was very nice to enjoy!!",10,8,10,6,8,6,10
Smart Russell Square Hostel,29412,London,2018-08-20 00:00:00,review11711473,"Nice and very helpful staff. 
But not easy to talk with the guests like most of the hostels and.
Sometimes guest were even rude and especially inside the little kitchen.

 ",8,10,10,8,10,4,8
Smart Russell Square Hostel,29412,London,2018-08-17 00:00:00,review11752782,"If you're 6ft or over, you won't fit in these beds - I'm 6'1"" and had to sleep with my feet outside of the bed just so that I could fit! But apart from that, the place was well located, had a generally friendly atmosphere and powerful (although not always reliable) showers. ",8,6,8,4,8,4,4
Smart Russell Square Hostel,29412,London,2018-08-16 00:00:00,review11707735,They are very organized here! The facilities were great even for 8 people to a room. There are plenty of public bathrooms around if you private one is busy. The location is perfect! I would come back again!,10,10,10,10,10,10,10
Smart Russell Square Hostel,29412,London,2018-08-07 00:00:00,review11701612,"Me and a friend spend one night in this hostel. The location is very good. The room had firmly inlaid carpet which saw already a few years of hostel life, and was thus not the cleanest. The size of the beds were very small. My friend couldn't lie straight (1.85m) on the back and since on both ends of the bed were wall, he couldn't stretch his leg outside either. Thus he had not the best night there and could barely sleep. The breakfast were the minimum you can think of.",4,6,8,4,8,4,4
Smart Russell Square Hostel,29412,London,2018-08-03 00:00:00,review11743775,"Very small, stuffy room. The room gets very hot and smells quite bad. They also charge you £2.5 for a towel and £1 a night for an small drawer for you're things. Overall, the place was okay but I wont be staying there again. ",6,8,6,8,6,4,8
Smart Russell Square Hostel,29412,London,2018-08-01 00:00:00,review11633122,"Great location and value for money, but I would not recommend this hostel. I stayed in a room in the basement which is scary as almost no sunlight reach in the room. Some rooms I walked pass were really smelly. Every tap on sink and shower is like a 2-second running tap and you will have to keep pressing. Cheap price stay for cheapest material possible. It was very hot in summer night with no air con and crowded room too. Invest a little bit more for a better accommodation!",8,4,8,6,8,4,6
Smart Russell Square Hostel,29412,London,2018-07-31 00:00:00,review11640360,"The room is a little bit smelly, and it seems like the quilt is never cleaned. 
Otherwise great! Convenient.",10,10,10,10,8,10,6
Smart Russell Square Hostel,29412,London,2018-07-28 00:00:00,review11737517,"I went to find a bed, and there were no clean ones. I had to sleep in a bed that was used because they did not get it ready for me, even when I came later than expected. Security lockers were there but you had to pay for them and they were not in the rooms. Very strange environment and felt very cramped. The room was extremely narrow, with only the bed and space for one person to walk, and harder when theres a ton of luggage on the floor. I was only here for one night, so it wasn't the worst.",6,6,10,8,10,6,2
Smart Russell Square Hostel,29412,London,2018-07-28 00:00:00,review11673683,We stayed here for one night in a room for three with bathroom. The location is great -  the room was clean  with adequate space for bags. Staff are helpful. This is a perfectly reasonable place with good basic facilities to stop off for a short trip or overnight stay. Only downside is that the obviously large number and positioning of bathrooms means that the consequent noise of pipes and fans in the night could be disturbing for light sleepers. ,8,10,10,6,10,8,8
Smart Russell Square Hostel,29412,London,2018-07-27 00:00:00,review11601297,"Close to the tube, but not much else. Good cleanliness of rooms and common areas.
One shower/toilet for a 12 bed dorm so too bad if you want to use the lavatory whilst someone else is showering.
Reasonably priced for what you get. I'd stay again!",8,10,8,6,8,8,10
Smart Russell Square Hostel,29412,London,2018-07-24 00:00:00,review11588408,"
I went to check in at 2.pm on the 24/7/18. I was unable to check in due to a computer fault. 
As I would be returning to the hostel at around 3 am after work I asked to see my room so I could familiarise myself with the facilities and layout so as not to disturb other guests and I would know where I was going in case no receptionist available at 3am.  I was told this was not possible as there were no staff to escort me to the room. I did not return .
",2,2,2,2,2,2,2
Smart Russell Square Hostel,29412,London,2018-07-20 00:00:00,review11758562,"I stayed during summer and the female dorm was very hot and stuffy, made it difficult to sleep. Rooms and shared bathroom were small. Each bunk had a curtain for privacy. Atmosphere was good depending on who's in the dorm. Good location near the station, easy to get to. Big lounge/ dining area. ",8,8,8,8,8,8,8
Smart Russell Square Hostel,29412,London,2018-07-19 00:00:00,review11616022,The bedrooms which had nine bunks in them were very overcrowded and extremely hot an uncomfortable with only one fan . Totally unacceptable. It was awful . The bunks were three high !!! You have to be kidding me ,10,10,10,8,10,10,10
Smart Russell Square Hostel,29412,London,2018-07-10 00:00:00,review11574983,"The rooms can get a bit crowded and ther is no much room for your lugagge but other than that, great experiemce",8,10,8,8,10,10,8
Smart Russell Square Hostel,29412,London,2018-07-07 00:00:00,review11552261,"Hostel is pretty old and the staff is not helpfull at all. Shared rooms are to small and really dirty! The ensuit dorm has even a smaller bathroom: when you take a shower the whole bathroom gets wet. The worst part was that was a hot night and they don't have any kind of air conditioning.

The hostel has many floors and they don't have a lift, so you have to carry on your bags through a narrow stair.",4,8,8,2,4,4,2
Smart Russell Square Hostel,29412,London,2018-07-07 00:00:00,review11552079,The stay was pretty good but I had cancelled 2 of my beds through emailing the hostel but they hadn't communicated this to the website so I was still charged for the extra deposits. The staff went that helpful and told me to just contact the website to sort it out,10,8,10,8,6,10,10
